fold_id,model,rmse,mae,r2
61,forward_collaborative_deploy,0.5016591418129992,0.45929691937354433,0.20965006314857138
62,forward_master,0.39349471224533045,0.2486970159839225,-0.19999518637902436
62,forward_independent,0.5196842992329719,0.485222443807248,0.476735943940799
62,forward_collaborative_actual,0.44087282091851315,0.39926166554805304,0.6234103643147457
62,forward_collaborative_deploy,0.514776856581711,0.48189713147903956,0.4865717766102142
63,forward_master,0.44566058260124,0.31020289511408555,0.09968191488687728
63,forward_independent,0.5612274997137071,0.5111200829871413,0.0991302664168513
63,forward_collaborative_actual,0.524977528865768,0.4257103269968664,0.21174716968076823
63,forward_collaborative_deploy,0.5969314099911637,0.5471603622088499,-0.019137949443187807
64,forward_master,0.36714611234307043,0.2752383135170344,0.13640524423937406
64,forward_independent,0.4622975277458464,0.3954687001864961,0.48909461940874477
64,forward_collaborative_actual,0.43681059549988777,0.3558994358014088,0.5438752239212219
64,forward_collaborative_deploy,0.46329856510700385,0.40101488465276514,0.486879642852163
65,forward_master,0.26623375235665225,0.18644945486554784,0.2832317999492934
65,forward_independent,0.4984061211772137,0.46004567954673065,0.5150373200342214
65,forward_collaborative_actual,0.46934761065602554,0.40985978598555406,0.5699382610289194
65,forward_collaborative_deploy,0.5014852759789372,0.4601364575561183,0.5090266077628985
66,forward_master,0.4111251635019605,0.30330374947705213,-0.3535997330166474
66,forward_independent,0.5517672176081339,0.4867674048795149,0.3000630933196943
66,forward_collaborative_actual,0.5036432058096602,0.437409409740419,0.41683283232856316
66,forward_collaborative_deploy,0.5475844759281725,0.49238536573444003,0.31063479257247006
67,forward_master,0.36230702419577165,0.24125390817657405,0.2579588766463924
67,forward_independent,0.538618737598317,0.5080748436035941,0.4356359334882258
67,forward_collaborative_actual,0.49928694233503956,0.43135562160691493,0.5150501210412785
67,forward_collaborative_deploy,0.5437526390118353,0.5071342068706166,0.4248260686893234
68,forward_master,0.3753783729927547,0.24738336707043812,0.07251044577280241
68,forward_independent,0.4994856869119736,0.4279649168935856,0.42642105424842336
68,forward_collaborative_actual,0.4473144989395749,0.36718898228880803,0.5399838737223396
68,forward_collaborative_deploy,0.5165030408127669,0.45151112470334465,0.38667188776734407
69,forward_master,0.4110875523990916,0.2833399756103287,0.10767994679277826
69,forward_independent,0.4351613367376937,0.40071458414365374,0.4518670517449568
69,forward_collaborative_actual,0.3903879627993428,0.3340768009463623,0.5588582716862203
69,forward_collaborative_deploy,0.4567772184423153,0.41899749211996634,0.3960594710130405
70,forward_master,0.3544258008629499,0.2383794386863821,0.09555293211512739
70,forward_independent,0.4922108231093815,0.4458599004184269,0.33725123116287736
70,forward_collaborative_actual,0.44831781570160684,0.3688021573804114,0.4501824392464624
70,forward_collaborative_deploy,0.5004399046679393,0.4453910703888578,0.31490550648738436
71,forward_master,0.43874766989407454,0.3088792989229561,-0.016439761768231698
71,forward_independent,0.5342437422816129,0.49526444364164385,0.4425098831370998
71,forward_collaborative_actual,0.49616995132435304,0.4220409993488739,0.519139389443253
71,forward_collaborative_deploy,0.5509284851133381,0.5078426001162494,0.4071446543158217
72,forward_master,0.3599301898115156,0.23042626922765222,0.17001798921479183
72,forward_independent,0.49570084397680386,0.46021153158959655,0.49108561858348654
72,forward_collaborative_actual,0.42496127109397525,0.3731130971750354,0.6259720027272746
72,forward_collaborative_deploy,0.48313127411976176,0.4556367964736735,0.5165676492687209
73,forward_master,0.34155615078352886,0.24298859761752933,-0.8082393641399408
73,forward_independent,0.48310760586010854,0.4459920865067683,0.4307344328803796
73,forward_collaborative_actual,0.5020431690608209,0.43887736856091736,0.3852347786796768
